timestamp,condition_id,end_time,up_token,down_token,up_bid,up_bid_size,up_ask,up_ask_size,down_bid,down_bid_size,down_ask,down_ask_size,btc_price
2026-01-01T12:08:40Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.03160175417
2026-01-01T12:08:41Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.42974967609
2026-01-01T12:08:42Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.10124908267
2026-01-01T12:08:43Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.71718852015
2026-01-01T12:08:44Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.57785489577
2026-01-01T12:08:45Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.206819175604
2026-01-01T12:08:46Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.290070114286
2026-01-01T12:08:47Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.61784813614
2026-01-01T12:08:48Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.49013773311
2026-01-01T12:08:49Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.683168115815
2026-01-01T12:08:50Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.47070507825
2026-01-01T12:08:51Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.49611723182
2026-01-01T12:08:52Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.4464355161
2026-01-01T12:08:53Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.59785937436
2026-01-01T12:08:54Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.64509515528
2026-01-01T12:08:55Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.03461716221
2026-01-01T12:08:56Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.579813186734
2026-01-01T12:08:57Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.041006989246
2026-01-01T12:08:58Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.245714577315
2026-01-01T12:08:59Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.86697153595
2026-01-01T12:09:00Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.06872658398
2026-01-01T12:09:01Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.762064205956
2026-01-01T12:09:02Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.29835719325
2026-01-01T12:09:03Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.10790337908
2026-01-01T12:09:04Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.93475738489
2026-01-01T12:09:05Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.280217454245
2026-01-01T12:09:06Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.72441576629
2026-01-01T12:09:07Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.77056856222
2026-01-01T12:09:08Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.362604421585
2026-01-01T12:09:09Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.2333861041
2026-01-01T12:09:10Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.22450113106
2026-01-01T12:09:11Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.17191795005
2026-01-01T12:09:12Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.97689994494
2026-01-01T12:09:13Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.365615585186
2026-01-01T12:09:14Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.47600954255
2026-01-01T12:09:15Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.67411452983
2026-01-01T12:09:16Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.79499017249
2026-01-01T12:09:17Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.055864301685
2026-01-01T12:09:18Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.02953100148
2026-01-01T12:09:19Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60330.687540085004
2026-01-01T12:09:20Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.36049966905
2026-01-01T12:09:21Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.93129232946
2026-01-01T12:09:22Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.099573353094
2026-01-01T12:09:23Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.95778678337
2026-01-01T12:09:24Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.09541541405
2026-01-01T12:09:25Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.294046896
2026-01-01T12:09:26Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.33249774754
2026-01-01T12:09:27Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.71819217867
2026-01-01T12:09:28Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.83759654465
2026-01-01T12:09:29Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.782274070385
2026-01-01T12:09:30Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.198643500575
2026-01-01T12:09:31Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.91490770586
2026-01-01T12:09:32Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.0600656114
2026-01-01T12:09:33Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.73850809178
2026-01-01T12:09:34Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.15037348864
2026-01-01T12:09:35Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.01657532641
2026-01-01T12:09:36Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.92692141847
2026-01-01T12:09:37Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.54520341882
2026-01-01T12:09:38Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60331.87434303417
2026-01-01T12:09:39Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.07830484825
2026-01-01T12:09:40Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.35580514556
2026-01-01T12:09:41Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.62052859821
2026-01-01T12:09:42Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.66702426124
2026-01-01T12:09:43Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.563865800505
2026-01-01T12:09:44Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.42632028497
2026-01-01T12:09:45Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.210069885696
2026-01-01T12:09:46Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.93841606264
2026-01-01T12:09:47Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.493818049574
2026-01-01T12:09:48Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.32313917472
2026-01-01T12:09:49Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.168346469036
2026-01-01T12:09:50Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.635587152115
2026-01-01T12:09:51Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.647624437544
2026-01-01T12:09:52Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.95076492179
2026-01-01T12:09:53Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.26595585191
2026-01-01T12:09:54Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.191856017336
2026-01-01T12:09:55Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.33512067467
2026-01-01T12:09:56Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.174672927955
2026-01-01T12:09:57Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.63665312221
2026-01-01T12:09:58Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.71084222449
2026-01-01T12:09:59Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.057390302536
2026-01-01T12:10:00Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.14594223512
2026-01-01T12:10:01Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.54601370522
2026-01-01T12:10:02Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60332.58220707249
2026-01-01T12:10:03Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.22434298394
2026-01-01T12:10:04Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.94573917473
2026-01-01T12:10:05Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.72802035771
2026-01-01T12:10:06Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.34770858488
2026-01-01T12:10:07Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.785976341554
2026-01-01T12:10:08Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.9128546208
2026-01-01T12:10:09Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.42734481628
2026-01-01T12:10:10Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60333.78707446212
2026-01-01T12:10:11Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.5069782265
2026-01-01T12:10:12Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.46657572191
2026-01-01T12:10:13Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.046892772276
2026-01-01T12:10:14Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.260990011666
2026-01-01T12:10:15Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.86166012122
2026-01-01T12:10:16Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.31279478807
2026-01-01T12:10:17Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.348758936954
2026-01-01T12:10:18Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.22115426007
2026-01-01T12:10:19Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.621809894066
2026-01-01T12:10:20Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.18127340712
2026-01-01T12:10:21Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.57872722957
2026-01-01T12:10:22Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.48220227944
2026-01-01T12:10:23Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60336.44635844975
2026-01-01T12:10:24Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.56648083033
2026-01-01T12:10:25Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60334.974963727116
2026-01-01T12:10:26Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.949508411344
2026-01-01T12:10:27Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60335.791340899494
2026-01-01T12:10:28Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60336.20616767932
2026-01-01T12:10:29Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60336.09620471887
2026-01-01T12:10:30Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60336.98616874036
2026-01-01T12:10:31Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.61266115288
2026-01-01T12:10:32Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60336.986146726245
2026-01-01T12:10:33Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.109815220574
2026-01-01T12:10:34Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.01006005573
2026-01-01T12:10:35Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.6424098651
2026-01-01T12:10:36Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.94049993696
2026-01-01T12:10:37Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.93189452133
2026-01-01T12:10:38Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.38221030184
2026-01-01T12:10:39Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.096133645755
2026-01-01T12:10:40Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.41407984246
2026-01-01T12:10:41Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.385520743206
2026-01-01T12:10:42Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.31177330587
2026-01-01T12:10:43Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.57970858671
2026-01-01T12:10:44Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.838135418424
2026-01-01T12:10:45Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.833727868805
2026-01-01T12:10:46Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.418916768416
2026-01-01T12:10:47Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.49640909453
2026-01-01T12:10:48Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.53873980175
2026-01-01T12:10:49Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.88157260201
2026-01-01T12:10:50Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.79997536332
2026-01-01T12:10:51Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.261925087725
2026-01-01T12:10:52Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60339.199151936475
2026-01-01T12:10:53Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60339.26075086007
2026-01-01T12:10:54Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60339.94862742456
2026-01-01T12:10:55Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60339.25254436173
2026-01-01T12:10:56Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.75469735259
2026-01-01T12:10:57Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60338.43578518949
2026-01-01T12:10:58Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.49,500,0.51,500,0.49,500,0.51,500,60337.82681967131
2026-01-01T12:10:59Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.98,500,0.99,500,0.01,500,0.02,500,60337.6339187074
2026-01-01T12:11:00Z,0xCOND0001,2026-01-01T12:11:00Z,UP0001,DN0001,0.01,500,0.02,500,0.98,500,0.99,500,60338.62940422132
2026-01-01T12:12:00Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.76695597708
2026-01-01T12:12:01Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.57060457559
2026-01-01T12:12:02Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.91208335908
2026-01-01T12:12:03Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.97747423219
2026-01-01T12:12:04Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.577620012715
2026-01-01T12:12:05Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.381353833436
2026-01-01T12:12:06Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.65676853372
2026-01-01T12:12:07Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.23487243899
2026-01-01T12:12:08Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.8925458032
2026-01-01T12:12:09Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.32044175241
2026-01-01T12:12:10Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61080.13198725236
2026-01-01T12:12:11Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.482508242334
2026-01-01T12:12:12Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61079.053366029955
2026-01-01T12:12:13Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61078.851195524985
2026-01-01T12:12:14Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61077.913810936225
2026-01-01T12:12:15Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61077.62111452769
2026-01-01T12:12:16Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61077.508227406855
2026-01-01T12:12:17Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61076.599933136546
2026-01-01T12:12:18Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61076.24563796459
2026-01-01T12:12:19Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61076.342687805445
2026-01-01T12:12:20Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61076.41659744407
2026-01-01T12:12:21Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61075.55873562877
2026-01-01T12:12:22Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61075.09009881019
2026-01-01T12:12:23Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61074.14107257914
2026-01-01T12:12:24Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61073.819679197346
2026-01-01T12:12:25Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61073.66756249144
2026-01-01T12:12:26Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61073.50535445543
2026-01-01T12:12:27Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61073.73055650034
2026-01-01T12:12:28Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61073.144055750534
2026-01-01T12:12:29Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61072.4287974182
2026-01-01T12:12:30Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61071.94438079925
2026-01-01T12:12:31Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61072.103942028116
2026-01-01T12:12:32Z,0xCOND0002,2026-01-01T12:17:00Z,UP0002,DN0002,0.49,500,0.51,500,0.49,500,0.51,500,61072.96593005294
